,user_id,actual,recommendations
557,805,"[  949023  1082185  1029743  1044188   870547   899624   917772   979707
  1038663  1101173  5568378  5569327 13003094   841365  1038174   960732
 16729296   999090 15926844   890695   947858   985999   993638  1032602
  1131321  6034857  9245108   834396  1049922]","[916122, 899624, 1106523, 1029743, 1044078]"
558,806,"[  825749   826666   837865   890955   917816   948832  1002771  1004906
  1022254  1029743  1107039  8090513  8090532  8090536   852856   994685
   839419   866211   880150   884039   915715  1012587  1040346  5569471
  5572308  7167687  7409941  8119152 12810393]","[1029743, 965267, 866211, 5569471, 1056212]"
559,807,"[ 838186  875392 1003487 1014999 5565369 5568378 1132911  862799  957839
  984669 9297474 1014509 1082185 9296919]","[838186, 965267, 6034857, 1029743, 878996]"
560,808,"[1110244 1029743 1136719 7168058  866211  957013 1008814 1016800 1051211
 1082185]","[1029743, 1016800, 916122, 854852, 1008814]"
561,810,[1125278 1107839],"[999250, 961979, 993638, 8090440, 1026118]"
562,811,[838867],"[1029743, 916122, 866211, 834117, 1106523]"
563,813,"[  834382   866211   883932   913210   930118   946839   948650   958027
   979792   990256  1008547  1037337  1037863  1050851  1072685  1082185
  1096563  6391152  6424472  6979803 15831255   831628   835098   857503]","[874972, 6534030, 878996, 883932, 6533608]"
564,814,"[  827919   839419   850562   880150   892314   892531   899624   935842
   938319   959821   972143   990797   991024   992933  1000753  1007549
  1013807  1016276  1027168  1044078  1096794  1101173 12648296 12810393
 15926775]","[854405, 825365, 1004906, 6548453, 8090521]"
565,816,"[  852014   856942   872762   879504   942654   960791   965766   985999
  1014458  1018740  1024306  1037751  1060872  1077373  1082185  7167836
 12810393 15924983]","[1029743, 5569230, 1075368, 916122, 5565925]"
566,817,"[  890610   904815   954102  1010766  1060408  1070820  1094924  1096556
  1123101  1138854  6533394  7103478 13876901   829323   845208   893867
   934172   995276]","[1070820, 1092588, 878996, 1098910, 857503]"
567,818,[1010185 1131506 1135476],"[1029743, 916122, 897954, 9297191, 854405]"
568,820,"[ 1038462   905353   973016  1082185  1093697  1128240  5580577  8090509
  8090521   910151 10344586   884039  1074754  8293447 10180324   856060]","[8090509, 8090521, 1106523, 8090537, 880150]"
569,822,[ 8119004  1038174 12349795],"[940947, 995896, 854405, 8090537, 832678]"
570,823,[  899624  1001412  1082185  1106523 13115579  1000925  8090521],"[1106523, 899624, 5585510, 999714, 986912]"
571,824,"[  831728  1079067  1082185  1110857  1106523  1116020 13841744   895311
   963727  1086061   895166   938319   949965   995276   999270  1008074
  1016800  1045228  1055168 13115579]","[1106523, 844179, 1016800, 1086061, 1000753]"
572,825,"[  915545  1121360   819978   837969   898867   990897  1018740  1058345
  1082185  1127179   834158   854852   878996   897954   976199  1001266
  1006342  1045228  1075214   825343   825541   848107   896809   916122
   943286   962407   979707  1039464  1060912  1121384 12731436 12810393
 12812474   824072   883268   915493  1031253  1068078  6533333   829852
   849018   898068   948086  1101010  6034857  9835509 13071902]","[1127831, 866211, 951412, 916122, 6034857]"
573,826,[ 951590  970760 1037840 1043971 1120009 5567502 1072706 5566809],"[1037840, 1030093, 1112766, 970760, 1106523]"
574,829,"[  849505   866211   882604   888054   960791  1018740  1068957  1082185
  1120839  1131321  1132771  1137775  9445671 13007518   840227  1009368
  6463729   867020  1101010  1112825  6979803 10344585 15926844]","[1101010, 1137775, 1132771, 1018740, 845307]"
575,830,[ 845265  961792  995876 1026118],"[1106523, 878996, 1029743, 899624, 965267]"
576,831,"[  902396  1014948  1062002  1098844  1106091  9803483   885406   951590
  1014999  1053924  1069003  1117514  6463483   880888   861706   866043
   957736   960421   987122  1002787  1092730  1128016  5568729  8273833
  9296853 12301405   831728   862035   965766  1046584  1048849  1130029
  5569230  7466252  8205252  8249559 10180324 13907063]","[957736, 8019977, 916122, 882604, 1128016]"
577,836,[851287 912817 988116],"[1042544, 916993, 851287, 13381584, 1081177]"
578,837,[ 901062 6547504 8090549],"[854852, 1106523, 1029743, 925862, 8090532]"
579,840,"[  858373   891752   908318   997796  1093490  1122358  6514160  9859217
   944836  1091520 15717057   863030   983858  1111035   892314   944852
  1051468  5568721   830503   905353   990256   994685  1029743   834117
   927238   939323   965766   992933   995965  1134882  1135258  9487885
 10180324   919963   964221   999270  1042438  5564526  5564906 12349795
   943349  1048272]","[1029743, 913210, 1112238, 878996, 916122]"
580,841,"[  922561   976199  1135468 12812261   865456   958647  5564948  5568378
 15831209  1054262  1122568   852015   958067]","[916122, 1106523, 1044078, 1029743, 1081177]"
581,842,[ 904359 1004596 1054262 5569327 9245108],"[1051323, 899624, 999779, 1029743, 8090537]"
582,844,"[13003101   996087  1082185  1122255  1135476  6514042  6602447   823721
   842140   925111   952399  1119667  5566472  9835509  9859111 14106445
 16100266  1011457 12524086 12525302]","[1127831, 5566472, 1026118, 961979, 1023720]"
583,845,"[  824931   907631   951590  1009719  1017195  1093697  1125943  8090533
  8090537 12781828 15926844]","[906838, 8090537, 6533362, 1071594, 897954]"
584,846,"[  836645   879734  1075368  1112766   890423  1020604  1110695  1136719
  8090537   829291   838186  1028747  8090509  8090521 10149640]","[8090521, 1029743, 1004906, 5569230, 8090537]"
585,847,[ 878996 1005274 1082185 1008074 1050534 1105450 9297151],"[1005274, 1023720, 1062128, 1024306, 1041796]"
586,848,"[  823721   826666   849697   865456   873627   880377   880888   890909
   900208   944249   990797  1016709  1038985  1069522  5568845  8019216
  9365106 10285006 10344586   839605   878996   925579   926233   941754
   960732   963365  1016782  1036347  1044078  1059902  1060673  1070820
  1089025  1098910  1119667  1137344  5591170]","[1029743, 826666, 1016709, 1089025, 10344586]"
587,850,"[  823704   825343   844179   870547   899624   921504   926523   950894
  1038985  1050851  1069003  1079023  1136375 12731432   833866   856252
  9835903]","[1106523, 1029743, 986912, 1044078, 899624]"
588,852,"[1076187 1138467  885023 1055504 1068719 1082185 1116349  825659  848319
  878996  941910  970202  974743 6034780  847207  916122  954673]","[1127831, 854852, 878996, 1106523, 901062]"
589,853,[  871722   951412 12781829  6602729   861706],"[1000237, 908318, 862010, 1043787, 12171656]"
590,854,[ 850834 1016210  878290],"[1051323, 5568378, 899624, 1027168, 823990]"
591,855,"[  841584   916993   941295  1005493  1029743 13008334   877137  6391213
  1007210   878996   883932   936229   831728  1038721   834399   901062
   963868   990897  1135476  6034857   887984  1013703  9655528 10149640
 12524067]","[1029743, 986912, 838186, 957951, 5569230]"
592,856,[1022254 9419487],"[1127758, 1029743, 1022254, 927028, 1068719]"
593,857,"[  842707   875392   876042   877137   892048   932863   938512   941198
   951590   953180   968164   983316   994825   997479  1014948  1051211
  1063577  1066391  1071342  1075214  1123434  1132911  5569230  7167025
  8090537  9803483  9803545 13115938 13511822]","[8090537, 5569230, 1071342, 825731, 8090521]"
594,858,[ 849202 1084694],"[1070820, 5569230, 910473, 1029743, 1127831]"
595,859,"[  951590   987044   993638  1075368  1112766  1115175  1134678  5569230
  8118675 12731436 13115914   862582   901062   962229   996028  1008814
  1065061  1070702  1099164  6463874   985999  1132231   832678   856252
   874972 12301073]","[916122, 5569230, 1075368, 1018740, 874972]"
596,861,"[ 825749  833724  867272  871337  899624  916122  934639  963835 1072523
 1086740 5569845 5585510]","[1106523, 878996, 857006, 5585510, 899624]"
597,862,[ 879699 1009977 1038663 1053282 1103629  999779 1035143 1085664],"[1038663, 1081177, 5585510, 1029743, 1012587]"
598,863,"[ 1105426   837865   839162   933835   995896  1061402  5585510 10344718
 13382310  5569135  1071733   985999  9676944]","[1029743, 1119761, 844179, 1044078, 916122]"
599,864,"[  857503   870547   895930   899624   916487   933835   941658   948650
   989069  1005576  1022340  1024051  1029743  1044078  1079724  1081177
  1089225  1101010  1114251  8090513  8090521 12385373   839438   874972
   983584  1020962  1082185  1104481]","[1018740, 1043751, 8090521, 1004906, 933835]"
600,865,"[  844179   899624   947858   957411   962229  1023815  1037417  1089025
  1106523 12384775 12648296]","[1106523, 899624, 1046545, 947858, 902172]"
601,866,"[  845208   968025   982790  1060529  1121028  5585510  1081177   825343
   825365   844179   871756   899624  8090537 12810393   823990   883819
   897752   918588   922636   940996  1026118  1040346  1042907  1082185
  1084781  6464086]","[1044078, 844179, 1106523, 831628, 983584]"
602,867,"[  912704   919534   937928   976214   983584  1038564  1055504  1074541
  1082185  1110409  1134398  5569230   825365   868548   979707  1078063
   829852   901253   985999   999779  1008400  1022097  9653535 10285005
  1043301]","[1106523, 983584, 5569230, 866211, 878996]"
603,868,"[15831255   995876   863109   885582   949294  1100972  9884484  1043534
  1082185  5569230  5569374  5569471  6534552  8090509  8090521  8090537
  8090560  1018740]","[834117, 852856, 1029743, 5569230, 5569471]"
604,869,"[ 834962  874618 1006878 1029743 1044188 5565612 1043663  980823  895166
  899624  949023 7147142]","[1106523, 5585510, 5592931, 1044078, 895680]"
605,871,"[  854852   878996   897083   913210  1041531  1047076  1082185  1104343
  5568378  6039687  6463752  7409999  9677366 10285006   851528   854754
   973135  1016709  1050741  1126890  9926758   889551   918684   983584
   986912  1029743  1064213   839656   920109   940947   948086  1034955
  5568729  5569327  6423911   923673   962717   969977   979707   982393
   987615  1026448 10285335 13382327 13877012]","[1029743, 866211, 913210, 834117, 854852]"
606,875,[ 947875 1082185  986912],"[5569471, 1029743, 878996, 965267, 866211]"
607,876,"[  834662   898068   916993  1073902 13382310   959179   999090  1003649
  1082185  1090507  1138854  7025250   892531   954673   999198  1001266
  1009977  1027372  1081177  1117556  5592261 12782182]","[6534030, 866211, 1003649, 12782182, 916993]"
608,877,[  885290   945611   968992  1082185  1098844  5569845  8090509 10285335],"[1126899, 1127831, 1000237, 878996, 859427]"
609,878,"[  947798  1021715  1082185 13115579   866211   878996   951590   985893
   986912  1000050  5570383  5570408 15926886   825731   829291   840566
   842140   846823   868548   898068   940766  1042907  1051323  1118033
  5574409  8090521  8090537  9527159 12132312   865456   910673  1037863
  1068719 13003402]","[1025611, 838186, 1044078, 823990, 910673]"
610,879,[ 832678 8090513 8090536],"[916122, 1029743, 5569230, 904997, 844179]"
611,880,[859075 890695 951590 965766],"[866211, 1112238, 879506, 1023720, 1106271]"
612,881,"[  822225   893018  1029743  1108168  5569327   843898   867020   890695
   940766   992650  1060312  1088414  1126895  5592931  9833277  9856740
  9884698 12302069 13003094 13910296]","[916122, 1044078, 1029743, 866211, 1012587]"
613,882,"[ 897837  965766 1118033 1106523 5591103 5981267 5568197  831937 1044078
 5585510 6534515 8090521 7441842 9527183]","[1029743, 5569230, 1106523, 957063, 1044078]"
614,883,"[  939275  5567143  9673969   825343   996009  5564303 12692332   961979
   999104  1029549  1042907  1082185  1098844  9420181   843450   898068
  1022254  1029743  5569471  5592261  8090513]","[854852, 916122, 8090440, 857503, 965267]"
615,884,[ 979707 1081177],"[986912, 1106523, 1029743, 5981072, 974156]"
616,885,"[ 1006483   981660 10198378   904105   951590  1018740  1040807  1056509
  1093413  1106523  1122358  1124971  1131321  5569327  5585510 15926844
 15926886  1130858   871756   947798   965766  1012587 15717057]","[1106523, 5568378, 904129, 1012587, 8090537]"
617,886,"[1070820  930385  977508 1033769 1071342  866540  917033  999198 1107839
 1123959]","[1070820, 863762, 1029743, 1013928, 866211]"
618,887,[917772 978077],"[5585510, 1106523, 5569230, 880150, 865456]"
619,888,"[  829950   845208   848319   856252   888054   901062   916122   951412
   969568   979877   990656   991223  1000237  1004945  1013703  1079228
  1079913  1082185  1128016  1137688  5566472  6034857  6602697  7409907
  7410201 10344585 12524365 15972074   859427   928263   944139  1029743
  1032512  1044078  1069609  1081177  1126294  5568378  6533362  7025326
  9677236  9836106 13841744]","[933835, 10344585, 1042438, 859427, 9707240]"
620,889,"[  852856  1011457  9673266  9673969   823721   867272   880234   902172
   916993   943169   969941   974524   982955   990656   999104  1014458
  1019643  1026209  1082185  1083446  1120275  1126899  1133254  5568789
  6514160  9297474  9485437 13072944 13213271   983316  1022340  1084613
  1118479  7168890   836286   847149   859075   870515   889509   898068
   914346   947201   953180   990688  1024306  1055425  1082141  1090507
  1103377  1118987  1122358  1135476  6464166  6513604  6534333  8293439
  9337958  9526673  9655212 12781828 12782182 15737492 15830972]","[1013167, 1127831, 878996, 1070820, 983316]"
621,891,"[ 1127179   825541   882146   890610   916122   979707   995965  1081200
   819927   825343   831407   843259   845462   861279   866211   871061
   894447   899019   901062   907993   936914   951190   960791   986021
   999270  1012587  1027068  1051516  1075214  1082185  1093571  1130877
  1133254  6513604  6703894  6704207  6979248  7142937  8090956  9884698
 12731436 13213057 13876344   925862]","[854405, 999270, 871061, 1127179, 899019]"
622,893,[6602590 1093113 5571781 6039740 6391173],"[1106523, 5590613, 1100972, 872137, 925862]"
623,894,"[ 820291  825541  867138  880150  917543  919126 1082185 1104058 5570109
  833866  845208  911614 1079941 1138631]","[854852, 1029743, 1081177, 965267, 878996]"
624,895,"[ 866211  868888  882434  971585  999104 1022097 1082185 1087605 1121656
 5995603 7024847  849202 9829205  827332]","[951412, 866211, 1085031, 1112238, 1022097]"
